DATE_FROM;DATE_TO;TYPE_OF_RESERVES;PRODUCT;CAPACITY_PRICE_[EUR/MW];ENERGY_PRICE_[EUR/MWh];ENERGY_PRICE_PAYMENT_DIRECTION;OFFERED_CAPACITY_[MW];ALLOCATED_CAPACITY_[MW];COUNTRY;NOTE
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.734;81.609;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.75;500;GRID_TO_PROVIDER;19;19;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.75;1000;GRID_TO_PROVIDER;37;37;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.75;300;GRID_TO_PROVIDER;20;20;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.75;250;GRID_TO_PROVIDER;1;1;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.76;378.31;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.786;88.474;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.795;409.345;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.803;61.111;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.82;59;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.829;440.379;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.853;90.579;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.864;471.414;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.898;502.448;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.919;92.684;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.933;533.483;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.967;564.517;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.981;81.609;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;3.986;94.789;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4;198;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4;1;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4;99.5;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4;375;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4;999;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.002;595.552;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.036;626.586;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.053;96.895;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.071;657.621;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.105;688.655;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.11;299;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.11;299;GRID_TO_PROVIDER;8;8;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.11;299;GRID_TO_PROVIDER;3;3;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.12;99;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.14;719.69;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.174;750.724;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.209;781.759;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.22;81.609;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.243;812.793;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.25;500;GRID_TO_PROVIDER;6;6;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.278;843.828;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.312;874.862;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.347;905.897;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.381;936.931;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.416;967.966;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.45;999;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.452;495;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.48;54;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.5;900;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.5;139.12;GRID_TO_PROVIDER;4;4;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.52;475;GRID_TO_PROVIDER;7;7;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.573;55;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.666;56;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.68;495;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.751;68.889;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.759;57;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.851;58;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.903;645;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;4.944;59;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;1250;GRID_TO_PROVIDER;2;2;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;40;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;43.947;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;42.895;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;44.737;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;41.579;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;43.684;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;44.211;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;43.158;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;40.789;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;40.263;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;43.421;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;41.053;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;41.316;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;45;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;40.526;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;41.842;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;1000;GRID_TO_PROVIDER;8;8;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;42.632;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;42.368;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;42.105;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5;44.474;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.037;60;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.1;680;GRID_TO_PROVIDER;4;4;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.123;645;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.13;61;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.223;62;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.316;63;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.339;800;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.4;9990;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.4;9990;GRID_TO_PROVIDER;7;7;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.4;9990;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.4;1049;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.409;64;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.501;65;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.553;800;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.594;66;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.687;67;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.704;76.667;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.764;990;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.778;1443.444;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.78;68;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.8;17.892;GRID_TO_PROVIDER;22;22;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.8;250;GRID_TO_PROVIDER;15;15;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.8;12.8;GRID_TO_PROVIDER;22;22;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.8;28.672;GRID_TO_PROVIDER;24;24;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.8;500;GRID_TO_PROVIDER;15;15;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.8;23.332;GRID_TO_PROVIDER;22;22;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.89;2840;GRID_TO_PROVIDER;11;11;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.89;2840;GRID_TO_PROVIDER;11;11;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.9;1049;GRID_TO_PROVIDER;6;6;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.9;4027.969;GRID_TO_PROVIDER;6;6;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.9;1049;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.9;9990;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.9;9990;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.9;9990;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.9;9990;GRID_TO_PROVIDER;7;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;5.973;990;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6;1200;GRID_TO_PROVIDER;6;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6;75;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.105;76.263;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.18;495;GRID_TO_PROVIDER;6;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.211;77.526;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.316;78.789;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.385;495;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;6;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;8;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;5;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.4;357;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.421;80.053;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.526;81.316;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.588;645;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.632;82.579;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.653;84.444;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.737;83.842;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.79;645;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;456.2;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;462.4;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;564.4;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;543.1;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;508;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;617.7;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;489.3;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;606.2;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;629.3;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;473.3;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;466.5;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;623.4;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;444;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;669;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;639.8;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;479.2;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;576;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;594.4;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;611.4;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;587.8;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;524.2;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;496.2;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;559.6;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;513.8;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;531.1;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;599.9;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;652.3;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;662.1;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;634.6;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;547.4;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;483.9;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;645.9;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;571;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;501.8;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;554.1;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;450.3;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;581.7;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;518.1;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;537.4;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.8;658;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.842;85.105;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.947;86.368;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;6.99;800;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;7;250;GRID_TO_PROVIDER;10;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;7;125;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;7;87;GRID_TO_PROVIDER;20;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;7.053;87.632;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;7.091;142;GRID_TO_PROVIDER;5;0;DE;
20.11.2019;20.11.2019;mFRR;NEG_00_04;7.158;88.895;GRID_TO_PROVIDER;5;0;DE;
